,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
215,2.1357317924499513,0.2717250347137451,0.3926320891904993,0.5664066220394914,0.5,4,"{'C': 0.5, 'gamma': 4}",62,0.363855421686747,0.5521844660194175,0.39855072463768115,0.5748938750758035,0.37772397094430993,0.5775757575757576,0.3844282238442822,0.5575060532687651,0.43902439024390244,0.5698729582577132,0.030564633868323223,0.003636008862689128,0.025675886092264764,0.0099024076447032
216,2.249635601043701,0.2706478118896484,0.4066892874454678,0.6007038938319071,0.5,8,"{'C': 0.5, 'gamma': 8}",50,0.35903614457831323,0.591626213592233,0.4227053140096618,0.6124924196482717,0.39951573849878935,0.6048484848484849,0.40632603406326034,0.5950363196125908,0.44634146341463415,0.5995160314579552,0.026876102079133057,0.0016971677293648305,0.028828606403898397,0.007376769871732083
217,2.7707326412200928,0.2711496353149414,0.4255937954435288,0.6205719252918245,0.5,16,"{'C': 0.5, 'gamma': 16}",36,0.38072289156626504,0.6183252427184466,0.4468599033816425,0.6458459672528806,0.41646489104116224,0.5709090909090909,0.44038929440389296,0.639225181598063,0.44390243902439025,0.6285541439806412,0.01875387596123992,0.0014615491546400273,0.02495380164073685,0.026540089240934695
218,2.445775604248047,0.2728531837463379,0.44207464857004364,0.6031048572272871,0.5,32,"{'C': 0.5, 'gamma': 32}",27,0.40481927710843374,0.566747572815534,0.4396135265700483,0.6021831412977562,0.44794188861985473,0.5793939393939394,0.45012165450121655,0.6809927360774818,0.4682926829268293,0.5862068965517241,0.010799452420883926,0.0025421481653307145,0.0209003764567199,0.04058810678345838
219,2.4783231258392333,0.27341833114624026,0.4595249636451769,0.6203068656043867,0.5,64,"{'C': 0.5, 'gamma': 64}",19,0.42409638554216866,0.5800970873786407,0.4613526570048309,0.6076409945421467,0.45036319612590797,0.5969696969696969,0.46472019464720193,0.7142857142857143,0.4975609756097561,0.6025408348457351,0.009467682601057278,0.0006207806436795656,0.023724939470011894,0.04789473842291685
220,2.5865316867828367,0.2710461139678955,0.2666020358700921,0.2665259632064549,1,3.0517578125e-05,"{'C': 1, 'gamma': 3.0517578125e-05}",130,0.014457831325301205,0.014563106796116505,0.016908212560386472,0.013947847180109158,0.4019370460048426,0.4012121212121212,0.5060827250608273,0.5048426150121066,0.3975609756097561,0.39806412583182094,0.0037999482637494975,0.0017344527806350837,0.2092888730685195,0.2095320794622703
221,2.585843086242676,0.2721121788024902,0.26708676684440136,0.26749448736403514,1,6.103515625e-05,"{'C': 1, 'gamma': 6.103515625e-05}",128,0.014457831325301205,0.01516990291262136,0.014492753623188406,0.013947847180109158,0.4019370460048426,0.4018181818181818,0.5060827250608273,0.5048426150121066,0.4024390243902439,0.4016938898971567,0.01686916663928831,0.002541039948669785,0.21048393153619951,0.2099238256593276
222,2.583455753326416,0.2709763526916504,0.014057198254968492,0.015264299208243737,1,0.0001220703125,"{'C': 1, 'gamma': 0.0001220703125}",341,0.004819277108433735,0.00424757281553398,0.014492753623188406,0.015160703456640388,0.01937046004842615,0.019393939393939394,0.0170316301703163,0.01937046004842615,0.014634146341463415,0.018148820326678767,0.014096577567832391,0.0012572971558522821,0.004968455813458892,0.005720383544536776
223,2.5921842098236083,0.27295689582824706,0.010664081434803683,0.012360415605662114,1,0.000244140625,"{'C': 1, 'gamma': 0.000244140625}",349,0.004819277108433735,0.0048543689320388345,0.014492753623188406,0.01637355973317162,0.014527845036319613,0.01696969696969697,0.014598540145985401,0.018159806295399514,0.004878048780487805,0.0054446460980036296,0.016172608353119827,0.0017929250153254723,0.004747614297185872,0.005918654195049511
224,2.572863245010376,0.27243976593017577,0.013087736306349976,0.014785468649273057,1,0.00048828125,"{'C': 1, 'gamma': 0.00048828125}",344,0.00963855421686747,0.009708737864077669,0.016908212560386472,0.019405700424499697,0.014527845036319613,0.01818181818181818,0.019464720194647202,0.0211864406779661,0.004878048780487805,0.0054446460980036296,0.002735782203085672,0.0011636550904537083,0.0052186210579411845,0.006113564199643253
225,2.566784954071045,0.272597599029541,0.021812893843916627,0.024237090751760296,1,0.0009765625,"{'C': 1, 'gamma': 0.0009765625}",337,0.03132530120481928,0.021237864077669904,0.016908212560386472,0.02850212249848393,0.01937046004842615,0.02303030303030303,0.024330900243309004,0.03026634382566586,0.01707317073170732,0.018148820326678767,0.006084505101778002,0.0027365686436899173,0.005472845696280614,0.004517988987280024
226,2.5624364852905273,0.27280707359313966,0.03926320891904993,0.0494533535176512,1,0.001953125,"{'C': 1, 'gamma': 0.001953125}",323,0.04819277108433735,0.06735436893203883,0.024154589371980676,0.03941782898726501,0.06053268765133172,0.06484848484848485,0.0267639902676399,0.04297820823244552,0.036585365853658534,0.032667876588021776,0.01540025371804184,0.002135840163167482,0.013600186851738135,0.014013193186275466
227,2.4213683128356935,0.2730275630950928,0.12360639844886089,0.14346972797084173,1,0.00390625,"{'C': 1, 'gamma': 0.00390625}",316,0.12530120481927712,0.1383495145631068,0.09178743961352658,0.11522134627046694,0.15254237288135594,0.15878787878787878,0.09002433090024331,0.1483050847457627,0.15853658536585366,0.15668481548699334,0.034188654357624346,0.001176608771586696,0.028957500868590842,0.015854668786730496
228,2.2699079513549805,0.27192487716674807,0.2375181774115366,0.2822207405845994,1,0.0078125,"{'C': 1, 'gamma': 0.0078125}",143,0.1927710843373494,0.23179611650485438,0.23671497584541062,0.27531837477258947,0.28087167070217917,0.32727272727272727,0.22141119221411193,0.31234866828087166,0.25609756097560976,0.26436781609195403,0.02860324269337569,0.0007277111309375225,0.029991303017620662,0.034194694945694604
229,2.109066200256348,0.2709827899932861,0.31119728550654385,0.3649865667875269,1,0.015625,"{'C': 1, 'gamma': 0.015625}",122,0.26987951807228916,0.33434466019417475,0.2971014492753623,0.35961188599151,0.35108958837772397,0.3806060606060606,0.2798053527980535,0.3619854721549637,0.35853658536585364,0.38838475499092556,0.03484255137914064,0.0012373748623698533,0.036654912499153564,0.018805658726443315
